product_name,manufacturer,pharmaceutical_form,expiration_date,register_year,durability
celestamine,sanofi-aventis argentina s.a.,JARABE,2021-12-31,2001,20
ciproalfa,laboratorios alfa,CAPLETA,2026-07-09,2001,25
neocaina pesada,cristalia productos quimicos farmaceuticos,SOLUCION,2026-07-09,2001,25
ketoral,laboratorios antillanos edmar (laaned),TABLETA,2026-08-08,2001,25
isoforine,cristalia productos quimicos farmaceuticos,LIQUIDO,2026-07-09,2001,25
clorfeniramina,delhi pharma,SOLUCION,2021-12-04,2001,20
almir,medifarma,TABLETA,2021-11-15,2001,20
picetam 800,farqui,CAPLETA,2026-04-03,2001,25
hepavital,ethical pharmaceutical,SUSPENSION,2026-02-02,2001,25
metofen fuerte,farqui,CAPLETA,2026-01-25,2001,25
tetralisal,laboratorios sophartex francia,CAPSULA,2026-01-25,2001,25
fludibron pediatrico,dr. elizardo perez espinosa,JARABE,2026-05-22,2001,25
eurovir,laboratorios saval,SUSPENSION,2021-06-20,2001,20
certara diu,industria farmaceutica del caribe,TABLETA,2026-03-08,2001,25
exelon,siegfried barbera,CAPSULA,2026-12-06,2001,25
subrox-c,laboratorios sued,JARABE,2026-10-03,2001,25
mioflex -b,industria farmaceutica del caribe,CAPLETA,2026-07-09,2001,25
acetaminofen  300 mg inmenol,inmenol industrial laboratorios s.r.l,SUPOSITORIO,2026-06-12,2001,25
desowen,laboratoires galderma,CREMA,2026-06-21,2001,25
tiflox 2,laboratorio de aplicaciones medicas,COMPRIMIDO,2026-01-15,2001,25
trio val,laboratorios saval,SUSPENSION,2021-07-04,2001,20
ibuprofeno - 800 mg inmenol,inmenol industrial laboratorios,CAPLETA,2026-04-11,2001,25
eurovir,laboratorios saval,COMPRIMIDO,2021-07-06,2001,20
acicol 10 %,laboratorios orbis,POMADA,2021-07-09,2001,20
clormin g 850,farqui,CAPLETA,2026-01-19,2001,25
oxina plus,laboratorios orbis,LOCION,2021-07-09,2001,20
trimetabol,j. uriach & cia,SOLUCION,2021-06-13,2001,20
itrasec,dr. elizardo perez espinosa,CAPLETA,2026-06-13,2001,25
risdon,medifarma,TABLETA,2026-03-20,2001,25
suclor-375,laboratorios sued,POLVO,2026-04-27,2001,25
enalap-h,ethical pharmaceutical,COMPRIMIDO,2026-06-12,2001,25
flumetol nf ofteno,laboratorios sophia,SUSPENSION,2026-12-19,2001,25
carved-d,ethical pharmaceutical,COMPRIMIDO,2026-05-07,2001,25
enalapril alfa,laboratorios alfa,TABLETA,2026-02-13,2001,25
carved,ethical pharmaceutical,COMPRIMIDO,2026-06-13,2001,25
dinamotonic,labs. catalent argentina,CAPSULA,2026-02-13,2001,25
amoxicilina -1000 mg -inmenol,inmenol industrial laboratorios s.r.l,CAPLETA,2026-06-12,2001,25
acetamin 500,laboratorios dr. collado,CAPLETA,2026-01-18,2001,25
trio. val dia y noche,laboratorios saval,COMPRIMIDO,2021-07-09,2001,20
blokapin 5/50,laboratorios dr. collado s.a,CAPLETA,2026-01-16,2001,25
trimetoprim sulfa-inmenol,inmenol industrial laboratorios,CAPLETA,2026-06-20,2001,25
lascobron,inmenol industrial laboratorios,JARABE,2026-06-13,2001,25
aspicard 325,laboratorios rowe,COMPRIMIDO,2026-03-20,2001,25
trizivir,glaxo operations uk limited,TABLETA,2021-05-07,2001,20
fenclor,farqui,TABLETA,2021-05-07,2001,20
polygynax,innothera chouzy,CAPSULA,2021-05-17,2001,20
cinfatos expectorante 2 mg/ml + 20 mg/ml solución oral,laboratorios cinfa,SOLUCION,2021-05-22,2001,20
aspicard 100,laboratorios rowe,COMPRIMIDO,2026-03-20,2001,25
acetaminofen 500 mg inmenol,inmenol industrial laboratorios,CAPLETA,2026-06-20,2001,25
paramox,laboratorios sued,JARABE,2026-10-31,2001,25
albendazol inmenol 200 mg,inmenol industrial laboratorios,TABLETA,2021-07-09,2001,20
ferganic,laboratorios rowe,SOLUCION,2028-02-06,2001,27
carbo-c mas,laboratorio de aplicaciones medicas,CAPLETA,2026-05-07,2001,25
dual,laboratorios rowe,LOCION,2021-07-30,2001,20
betamex®,industria farmaceutica del caribe,JARABE,2026-04-05,2001,25
xatral od,sanofi winthrop industrie,COMPRIMIDO,2026-05-07,2001,25
dexametasona,laboratorio sanderson s.a.,SOLUCION,2026-02-13,2001,25
bicarbonato de sodio,laboratorio sanderson,SOLUCION,2026-02-16,2001,25
metrocidan,laboratorios ameripharma,OVULO,2026-03-06,2001,25
prolyn niños,laboratorios alfa,JARABE,2026-02-13,2001,25
acifol,laboratorios alfa,JARABE,2026-02-14,2001,25
atenolol compuesto,laboratorios alfa,TABLETA,2026-02-14,2001,25
cetraxal otico,laboratorios salvat,SOLUCION,2026-01-21,2001,25
aerius,schering-plough,TABLETA,2026-07-13,2001,25
azibiotic,acromax dominicana,TABLETA,2026-06-21,2001,25
trileptal,delpharm huningue sas,SUSPENSION,2026-09-18,2001,25
dolocef,farqui,CAPLETA,2026-04-03,2001,25
ventoflux compuesto,acromax dominicana,JARABE,2026-05-07,2001,25
betamex,industria farmaceutica del caribe,TABLETA,2026-04-03,2001,25
ceftrian,laboratorios chalver de colombia s.a.,POLVO,2021-08-09,2001,20
candistatin,laboratorios rowe,SUSPENSION,2026-04-26,2001,25
dolo-bioplexin,laboratorios arsal,SOLUCION,2026-07-09,2001,25
fasapren,industria farmaceutica del caribe,CAPLETA,2026-06-13,2001,25
tiflox 5,laboratorio de aplicaciones medicas,COMPRIMIDO,2026-01-15,2001,25
maalox,sanofi aventis de mexico s.a. de c.v.,SUSPENSION,2026-06-20,2001,25
ketoconazol  mk,laboratorio corporacion bonima,CREMA,2026-03-07,2001,25
dual,laboratorios rowe,SHAMPOO,2021-07-20,2001,20
lantus,sanofi-aventis deutschland gmbh,SOLUCION,2026-03-19,2001,25
metrocaps nf,procaps,SUSPENSION,2026-02-15,2001,25
magnabiotic,laboratorio magnachem international,POLVO,2026-04-02,2001,25
befer-12,farqui,CAPLETA,2026-01-25,2001,25
ferganic,laboratorios rowe,JARABE,2028-02-06,2001,27
fasapren 500 mg,industria farmaceutica del caribe,CAPLETA,2026-05-22,2001,25
glimeryl 2,laboratorios de aplicaciones medicas,COMPRIMIDO,2026-03-21,2001,25
atenolol alfa,laboratorios alfa,TABLETA,2026-04-11,2001,25
cardiosil® 12.5,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-02-18,2001,27
exelon,siegfried barbera,CAPSULA,2026-12-06,2001,25
exelon,siegfried barbera,CAPSULA,2026-12-06,2001,25
atenolol alfa 100 mg,laboratorios alfa,TABLETA,2026-04-11,2001,25
cefalexina inmenol 250 mg / 5 ml,inmenol industrial laboratorios,POLVO,2026-05-22,2001,25
infaderm d.r,laboratorios arsal,CREMA,2026-09-18,2001,25
cardiosil 6.25,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-02-18,2001,27
desplaq,dr. elizardo perez espinosa,COMPRIMIDO,2021-01-31,2001,20
artricom,ethical pharmaceutical,COMPRIMIDO,2026-09-07,2001,25
zaret 500 bussie,laboratorios bussie,TABLETA,2026-01-18,2001,25
fisionasal,laboratorios rowe,SOLUCION,2026-05-07,2001,25
recormon,fabricante y acondicionador:  roche diagnostics gmbh.,SOLUCION,2027-08-25,2001,26
rivotril,productos roche quimicos e farmaceuticos,SOLUCION,2026-03-13,2001,25
urigen,laboratorios antillanos edmar (laaned),COMPRIMIDO,2026-01-09,2001,25
maalox plus,sanofi-aventis de mexico s.a. de c.v.,SUSPENSION,2026-07-18,2001,25
cloastril - t,lab. gefarca ind. farmac. perezespinosa,OVULO,2026-05-22,2001,25
cutaclin,laboratorios grossman,GEL,2026-01-09,2001,25
topamax,janssen ortho llc,TABLETA,2026-07-30,2001,25
broncochem balsamico pediatrico,laboratorio magnachem international,POLVO,2021-10-05,2001,20
metrodinazol genfar,genfar,TABLETA,2021-10-03,2001,20
trimetoprim sulfametoxazol f genfar,genfar,TABLETA,2021-03-06,2001,20
biletan ezimatico,gador s.a,COMPRIMIDO,2021-03-07,2001,20
alernadina,acromax dominicana,JARABE,2021-03-07,2001,20
calcio granulado,laboratorios dr. collado,GRANULO,2021-10-03,2001,20
risdon,medifarma,TABLETA,2026-03-20,2001,25
dexona con nistatina,laboratorios alfa,OVULO,2026-02-14,2001,25
acetaminofen,kwality pharmaceuticals ltd.,TABLETA,2026-11-28,2001,25
magnabiotic,laboratorio magnachem international s.r.l,CAPLETA,2026-04-02,2001,25
ketoconazol,inmenol industrial laboratorios,TABLETA,2026-09-06,2001,25
cortiderm,acromax dominicana,CREMA,2026-01-22,2001,25
bronquilasco,inmenol industrial laboratorios,JARABE,2026-08-09,2001,25
kanamicina 1 g,laboratorios sintesis,SOLUCION,2026-04-11,2001,25
dolo-menalgil,richam internacional s.a.,COMPRIMIDO,2026-03-22,2001,25
dipirona,delhi pharma,SOLUCION,2026-11-30,2001,25
amoval,laboratorios saval,COMPRIMIDO,2026-06-12,2001,25
treeplex,laboratorios dismed,CAPSULA,2026-03-22,2001,25
doloprin,laboratorios alfa,CAPLETA,2026-06-21,2001,25
valtrex,fabricante:  glaxo wellcome,TABLETA,2028-03-19,2001,27
tracur,cristalia productos quimicos farmaceuticos ltda,SOLUCION,2026-07-09,2001,25
zuclop-p,medifarma,TABLETA,2026-01-22,2001,25
clotrimazol inmenol,inmenol industrial laboratorios,SOLUCION,2026-03-12,2001,25
clexane,sanofi winthrop industrie,SOLUCION,2026-08-08,2001,25
biletan forte,gador s.a.,COMPRIMIDO,2026-04-03,2001,25
amlodipino mk,laboratorio corporacion bonima,TABLETA,2026-06-21,2001,25
recto menaderm,laboratorios menarini,POMADA,2026-02-15,2001,25
clobegen mk®,corporacion bonima,CREMA,2026-06-13,2001,25
clobetasol propionato mk,corporacion bonima,CREMA,2026-03-28,2001,25
hepatosintes,laboratorios sintesis,SOLUCION,2026-01-25,2001,25
dexa-bioplexin,laboratorios arsal,SOLUCION,2026-12-10,2001,25
eucor - 12.5,laboratorios dr. collado,COMPRIMIDO,2026-12-31,2001,25
viteen c,bayer s.a. guatemala,TABLETA,2026-01-15,2001,25
miflonide breezhaler,pharmachemie b.v.,CAPSULA,2026-09-05,2001,25
interant,camilo labs,CAPLETA,2021-09-18,2001,20
interant,camilo labs,JARABE,2021-09-05,2001,20
mixandex,laboratorios pisa,POLVO,2021-09-05,2001,20
keppra,ucb pharma s.a,TABLETA,2026-06-21,2001,25
vira-flux,laboratorios rowe,COMPRIMIDO,2021-09-05,2001,20
paxon d,gador s.a,COMPRIMIDO,2026-04-27,2001,25
baciderm,laboratorios rowe s.r.l,UNGUENTO,2026-06-20,2001,25
novutrax,laboratorios pisa,SOLUCION,2021-09-05,2001,20
alplax  xr 2,gador s.a.,COMPRIMIDO,2026-04-25,2001,25
tolnaftin,laboratorios rowe,CREMA,2021-04-27,2001,20
penclox,laboratorios pisa,POLVO,2021-04-27,2001,20
zovirax.,glaxosmithkline mexico,SUSPENSION,2026-07-18,2001,25
alplax  xr 1,gador s.a.,COMPRIMIDO,2026-04-26,2001,25
"alplax  xr 0,5",gador s.a.,COMPRIMIDO,2026-04-26,2001,25
ketoconazol inmenol,inmenol industrial laboratorios,CREMA,2026-01-25,2001,25
clotrimazol inmenol,inmenol industrial laboratorios,OVULO,2026-01-18,2001,25
ciprofloxacina feltrex,laboratorios feltrex,CAPLETA,2026-05-07,2001,25
prazolen 40 bussie,laboratorio bussie,POLVO,2026-01-09,2001,25
keppra,ucb pharma sa,TABLETA,2026-06-21,2001,25
zovirax,glaxosmithkline,TABLETA,2026-10-23,2001,25
fenobarbital,laboratorios orbis,TABLETA,2021-04-11,2001,20
meprolol 100,laboratorios dr. collado,CAPLETA,2026-01-16,2001,25
enbrel,boehringer ingelheim pharma gmbh & co. kg de alemania,POLVO,2021-03-13,2001,20
sufrexal,laboratorio janssen cilag,GEL,2026-06-21,2001,25
risdon,medifarma,TABLETA,2021-03-20,2001,20
ventoflux,acromax dominicana,JARABE,2026-01-09,2001,25
cardicol eca 5-20,laboratorio magnachem international s.r.l.,TABLETA,2026-03-24,2001,25
cardicol eca 5-­10,laboratorio magnachem international s.r.l.,TABLETA,2026-05-23,2001,25
fungosin,laboratorios dr. collado s.a.,CREMA,2026-07-19,2001,25
wellbutrin,glaxosmithkline llc,TABLETA,2021-03-22,2001,20
miflonide breezhaler,pharmachemie b.v.,CAPSULA,2026-09-05,2001,25
viagra,pfizer,TABLETA,2026-02-14,2001,25
viagra,pfizer s.a. de c.v.,TABLETA,2026-02-14,2001,25
glipiride,ethical pharmaceutical,COMPRIMIDO,2026-06-21,2001,25
humulin n,lilly france,SUSPENSION,2026-10-01,2001,25
humulin 70/30,lilly france,SUSPENSION,2026-10-04,2001,25
humulin 70/30,eli lilly and company,SUSPENSION,2026-03-22,2001,25
humulin r,eli lilly and company,SOLUCION,2026-03-22,2001,25
glipiride,ethical pharmaceutical,COMPRIMIDO,2026-06-21,2001,25
meprolol 50,laboratorios dr. collado,CAPLETA,2026-01-06,2001,25
maxidipin diu,ethical pharmaceutical,COMPRIMIDO,2026-06-21,2001,25
candistatin,laboratorios rowe,OVULO,2026-08-13,2001,25
mabthera,f. hoffmann-la roche,CONCENTRADO,2021-11-29,2001,20
falcifor,ethical pharmaceutical,JARABE,2026-09-07,2001,25
suclor 250,laboratorios sued,POLVO,2026-04-27,2001,25
prograf,astellas ireland,CAPSULA,2026-08-08,2001,25
cardioretic,ethical pharmaceutical,COMPRIMIDO,2026-09-07,2001,25
enaprex-a,ethical pharmaceutical,COMPRIMIDO,2026-12-04,2001,25
enaprex-d,ethical pharmaceutical,COMPRIMIDO,2026-09-07,2001,25
ketzole,ethical pharmaceutical,OVULO,2026-10-05,2001,25
cardioretic,ethical pharmaceutical,COMPRIMIDO,2026-12-04,2001,25
dermolocion,labs. gefarca ind. farmac. perezespinosa (geinfaper),LOCION,2026-08-13,2001,25
diclofenac - k,inmenol industrial laboratorios,TABLETA,2026-12-06,2001,25
ketzole plus,ethical pharmaceutical,COMPRIMIDO,2026-10-05,2001,25
ramipres h 2.5 / 12.5,laboratorios rowe,COMPRIMIDO,2026-12-19,2001,25
asteril - d,ethical pharmaceutical,COMPRIMIDO,2026-12-19,2001,25
stenobronchial-b,lab.gefarca industria farmac. perezespinosa,JARABE,2026-11-20,2001,25
ferrovita ®,laboratorio san luis,CAPSULA,2027-12-31,2001,26
zetri,laboratorio magnachem international,TABLETA,2028-11-27,2001,27
asteril,ethical pharmaceutical,COMPRIMIDO,2026-12-04,2001,25
sinalerg,lab.gefarca ind.farmac. perezespinosa(geinfaper)s.r.l.,TABLETA,2026-11-09,2001,25
lucotusin,laboratorios alfa,JARABE,2026-10-05,2001,25
calcort,sanofi,COMPRIMIDO,2026-11-20,2001,25
vagil,laboratorios rowe,CREMA,2026-12-06,2001,25
diamicron mr,les laboratoires servier industrie,COMPRIMIDO,2026-01-22,2001,25
diclofenac feltrex,laboratorios feltrex,TABLETA,2026-01-25,2001,25
ketzole,ethical pharmaceutical,COMPRIMIDO,2026-10-05,2001,25
nistazole-plus,lab. gefarca ind. farmac. perezespinosa,OVULO,2026-08-08,2001,25
droperidol,laboratorio sanderson,SOLUCION,2026-12-03,2001,25
gentacort,laboratorio magnachem international,CREMA,2028-08-11,2001,27
ketoral,laboratorios antillanos edmar (laaned),CREMA,2026-08-13,2001,25
hidrotiadol 25,acromax dominicana,TABLETA,2026-11-13,2001,25
progestagen,ethical pharmaceutical,COMPRIMIDO,2026-10-30,2001,25
casodex,gorden pharma gmbh,COMPRIMIDO,2026-07-01,2001,25
gastroprazol,laboratorios antillanos edmar s. a. (laaned),CAPSULA,2026-11-12,2001,25
aprovel,sanofi  winthrop industrie,COMPRIMIDO,2026-02-19,2001,25
leche de magnesia lasco 400 mg/5 ml,inmenol industrial laboratorios,SUSPENSION,2026-12-31,2001,25
brimopress,laboratorios poen s.a.u.,SOLUCION,2026-11-28,2001,25
oralnidazol,lab. gefarca ind. farmac.  perezespinosa,SUSPENSION,2026-10-24,2001,25
duazolam 2,laboratorios rowe,COMPRIMIDO,2026-01-15,2001,25
carvedipina-d,ethical pharmaceutical,COMPRIMIDO,2026-12-31,2001,25
secnidazol feltrex,laboratorios feltrex,CAPLETA,2026-11-30,2001,25
duazolam 1,laboratorios rowe,COMPRIMIDO,2026-01-15,2001,25
gabaneuron 400,laboratorio magnachem international,CAPSULA,2028-11-13,2001,27
oxebral 1200 mg,industria farmaceutica del caribe,CAPLETA,2026-12-31,2001,25
duazolam 0.50,laboratorios rowe,COMPRIMIDO,2026-01-15,2001,25
trombopirin,acromax dominicana,TABLETA,2026-11-12,2001,25
carvedipina,ethical pharmaceutical,COMPRIMIDO,2026-12-31,2001,25
albendazol 400 mg,inmenol industrial laboratorios,CAPLETA,2026-11-27,2001,25
ampicilina,lab. generifar sa (genericos centroamericanos,CAPSULA,2026-09-05,2001,25
sulfaplex,dr. elizardo perez espinosa,OVULO,2026-01-25,2001,25
ketzole,ethical pharmaceutical,JABON,2026-12-31,2001,25
prograf,astellas ireland co. ltd.,CAPSULA,2026-08-08,2001,25
lagricel ofteno,laboratorios sophia,SOLUCION,2026-06-21,2001,25
rowestin 20,laboratorios rowe,COMPRIMIDO,2026-07-27,2001,25
metrocaps iv,ver al dorso,SOLUCION,2026-11-27,2001,25
cardionil d,laboratorios de aplicaciones medicas,COMPRIMIDO,2026-11-12,2001,25
nimopin,ethical pharmaceutical,COMPRIMIDO,2026-12-31,2001,25
sur-oxilin,laboratorio del sur,SUSPENSION,2026-08-07,2001,25
ketoral,laboratorios antillanos edmar,OVULO,2026-09-05,2001,25
loperil 2,camilo labs,TABLETA,2026-08-13,2001,25
resfridol,laboratorios alfa,CAPLETA,2026-12-10,2001,25
fludibron adulto,dr. elizardo perez espinosa,JARABE,2026-10-04,2001,25
ketzole,ethical pharmaceutical,CREMA,2026-10-05,2001,25
leche de magnesia,laboratorio del sur,SUSPENSION,2026-08-17,2001,25
aspirina,bayer,TABLETA,2026-03-22,2001,25
zetri,laboratorio magnachem international,JARABE,2028-12-04,2001,27
flurinol,boehringer ingelheim promeco,TABLETA,2026-01-12,2001,25
argental,laboratorios sued,CREMA,2026-01-31,2001,25
albendazol mk,corporacion bonima,TABLETA,2026-03-21,2001,25
cepha,ethical pharmaceutical,CAPSULA,2026-12-04,2001,25
tasec,ethical pharmaceutical,CAPSULA,2026-12-04,2001,25
alka - ad,bayer,TABLETA,2025-09-09,2001,24
atenolol feltrex,laboratorios feltrex,TABLETA,2026-12-19,2001,25
dermoclor,ethical pharmaceutical,JABON,2026-10-05,2001,25
nistazole - plus,lab. gefarca ind. farmac.  perezespinosa,CREMA,2026-11-12,2001,25
maxidipin-e,ethical pharmaceutical,COMPRIMIDO,2026-11-28,2001,25
baby predental,dr. elizardo perez espinosa,SOLUCION,2026-12-03,2001,25
ramipres 10,laboratorios rowe s.r.l.,COMPRIMIDO,2026-10-30,2001,25
promixol -­r,camilo labs,JARABE,2026-07-10,2001,25
clopramin 10 mg,inmenol industrial laboratorios,TABLETA,2026-12-10,2001,25
retin-a,janssen cilag,CREMA,2026-01-16,2001,25
suclor 500,laboratorios sued,CAPSULA,2026-01-25,2001,25
isoface 10 mg,procaps s.a,CAPSULA,2026-11-20,2001,25
avelox®,bayer ag,SOLUCION,2026-12-06,2001,25
maxicardin,ethical pharmaceutical,COMPRIMIDO,2026-07-09,2001,25
becloderm,lab. gefarca ind.  farmac. perezespinosa,CREMA,2026-11-12,2001,25
cepha,ethical pharmaceutical,POLVO,2026-12-04,2001,25
cardioretic-a,ethical pharmaceutical,COMPRIMIDO,2026-12-02,2001,25
bixidina,laboratorio del sur,JARABE,2026-12-19,2001,25
migradina,laboratorios antillanos edmar (laaned),TABLETA,2026-11-15,2001,25
dicloxacilina 500 mg,lab. generifar,CAPSULA,2026-10-30,2001,25
inflacor retard,laboratorios chalver de colombia s.a.,SUSPENSION,2026-10-22,2001,25
amplibiotic,ethical pharmaceutical,COMPRIMIDO,2026-12-04,2001,25
artricom,ethical pharmaceutical,GEL,2026-09-07,2001,25
ansionax,laboratorios alfa,TABLETA,2026-11-20,2001,25
tasec,ethical pharmaceutical,CAPSULA,2026-12-04,2001,25
megaflex,lab. gefarca ind. farmac. perezespinosa,CAPLETA,2026-10-04,2001,25
clomizol,laboratorios rowe s. r. l.,CREMA,2026-10-03,2001,25
poentobral compuesto,laboratorios poen s.a.u.,SOLUCION,2026-12-31,2001,25
ketzole plus,ethical pharmaceutical,OVULO,2026-10-24,2001,25
ketzole,ethical pharmaceutical,SHAMPOO,2026-10-05,2001,25
ansionax,laboratorios alfa,TABLETA,2026-11-20,2001,25
dermoplata,ethical pharmaceutical,CREMA,2026-10-05,2001,25
calcort,sanofi aventis,COMPRIMIDO,2026-11-20,2001,25
isoface,procaps s.a,CAPSULA,2026-11-20,2001,25
artricom,ethical pharmaceutical,SUPOSITORIO,2026-09-07,2001,25
laritox®,laboratorios de aplicaciones medicas,JARABE,2026-07-19,2001,25
flumicotic,acromax dominicana,CAPSULA,2027-06-19,2002,25
"lidocaina  2% con epinefrina 1:100,000",laboratorios alfa,SOLUCION,2027-07-08,2002,25
olan,medifarma,SOLUCION,2022-01-28,2002,20
tracyl plus,camilo labs,POLVO,2027-03-14,2002,25
symbicort turbuhaler,astrazeneca,POLVO,2027-03-13,2002,25
sildenafil ethical,ethical pharmaceutical,COMPRIMIDO,2027-04-18,2002,25
vontrol,glaxosmithkline panama,TABLETA,2022-04-01,2002,20
celecofran,lufra farmacos,CAPSULA,2022-01-31,2002,20
xenical,delpharm milano s.r.l.,CAPSULA,2027-08-12,2002,25
ramipril 5 mg,laboratorios dr. collado,TABLETA,2027-04-03,2002,25
calciogel,laboratorios rangel,SUSPENSION,2022-10-02,2002,20
pyralvex,norgine pharma,SOLUCION,2027-08-26,2002,25
secnidafran,lufra farmacos,CAPSULA,2022-03-19,2002,20
cetirizina feltrex,laboratorios feltrex,JARABE,2027-08-13,2002,25
sulfa-4,gefarca industria  farmaceutica perezespinosa,OVULO,2027-06-18,2002,25
certara 10 mg,industria farmaceutica del caribe,TABLETA,2027-04-18,2002,25
lamisil,delpharm huningue sas,SPRAY,2027-11-04,2002,25
spasmoctyl pediatrico,laboratorios menarini s.a,GRAGEA,2027-11-08,2002,25
tussibron tos sin azucar,laboratorios feltrex,JARABE,2027-11-05,2002,25
distenol,farqui s.r.l.,TABLETA,2027-07-08,2002,25
ceftazidima,vitalis s.a.c.i.,POLVO,2027-04-01,2002,25
cliofar,farqui,CREMA,2027-07-08,2002,25
metalyse®,boehringer ingelheim pharma gmbh & co. kg,VER,2027-05-22,2002,25
cedetrex,laboratorios feltrex,TABLETA,2027-11-19,2002,25
cletsin,camilo labs,POLVO,2022-09-09,2002,20
acicol 20%,laboratorios orbis,POMADA,2022-05-07,2002,20
diclofel-neuro,laboratorios feltrex,TABLETA,2027-10-08,2002,25
dextrosa al 5 %,laboratorios baxter,SOLUCION,2027-12-31,2002,25
certara diu,industria farmaceutica del caribe,TABLETA,2027-04-18,2002,25
promixol-r,camilo labs,COMPRIMIDO,2027-11-05,2002,25
novular,laboratorios farmaceuticos paill,SOLUCION,2027-05-14,2002,25
diclo-neuraxin,laboratorios farmaceuticos paill,SOLUCION,2027-05-14,2002,25
lysinex-fe,camilo labs,SOLUCION,2022-03-19,2002,20
satoren® h,laboratorios bussie,TABLETA,2027-11-05,2002,25
vagifull,ethical pharmaceutical,OVULO,2027-07-30,2002,25
cetirizina feltrex,laboratorios feltrex,TABLETA,2027-07-08,2002,25
rowefer,laboratorios rowe,CAPSULA,2027-12-30,2002,25
inflacor retard,laboratorios chalver de colombia s.a.,SUSPENSION,2027-07-08,2002,25
belivron pediátrico,industria farmaceutica del caribe,JARABE,2027-12-18,2002,25
valsar-h,ethical pharmaceutical,CAPSULA,2022-11-05,2002,20
alsartan,ethical pharmaceutical,CAPSULA,2022-11-05,2002,20
betametasona calox,calox de costa rica,CREMA,2027-07-08,2002,25
levoquinol 500,acromax dominicana,TABLETA,2027-01-31,2002,25
sildenafil mk®,laboratorio corporacion bonima,TABLETA,2027-04-18,2002,25
