product_name,manufacturer,pharmaceutical_form,expiration_date,register_year,durability
alplax  xr 1,gador s.a.,COMPRIMIDO,2026-04-26,2001,25
"alplax  xr 0,5",gador s.a.,COMPRIMIDO,2026-04-26,2001,25
ketoconazol inmenol,inmenol industrial laboratorios,CREMA,2026-01-25,2001,25
clotrimazol inmenol,inmenol industrial laboratorios,OVULO,2026-01-18,2001,25
ciprofloxacina feltrex,laboratorios feltrex,CAPLETA,2026-05-07,2001,25
meprolol 100,laboratorios dr. collado,CAPLETA,2026-01-16,2001,25
risdon,medifarma,TABLETA,2021-03-20,2001,20
ventoflux,acromax dominicana,JARABE,2026-01-09,2001,25
cardicol eca 5-20,laboratorio magnachem international s.r.l.,TABLETA,2026-03-24,2001,25
cardicol eca 5-­10,laboratorio magnachem international s.r.l.,TABLETA,2026-05-23,2001,25
glipiride,ethical pharmaceutical,COMPRIMIDO,2026-06-21,2001,25
humulin 70/30,eli lilly and company,SUSPENSION,2026-03-22,2001,25
humulin r,eli lilly and company,SOLUCION,2026-03-22,2001,25
glipiride,ethical pharmaceutical,COMPRIMIDO,2026-06-21,2001,25
meprolol 50,laboratorios dr. collado,CAPLETA,2026-01-06,2001,25
maxidipin diu,ethical pharmaceutical,COMPRIMIDO,2026-06-21,2001,25
candistatin,laboratorios rowe,OVULO,2026-08-13,2001,25
falcifor,ethical pharmaceutical,JARABE,2026-09-07,2001,25
suclor 250,laboratorios sued,POLVO,2026-04-27,2001,25
cardioretic,ethical pharmaceutical,COMPRIMIDO,2026-09-07,2001,25
enaprex-a,ethical pharmaceutical,COMPRIMIDO,2026-12-04,2001,25
enaprex-d,ethical pharmaceutical,COMPRIMIDO,2026-09-07,2001,25
ketzole,ethical pharmaceutical,OVULO,2026-10-05,2001,25
cardioretic,ethical pharmaceutical,COMPRIMIDO,2026-12-04,2001,25
diclofenac - k,inmenol industrial laboratorios,TABLETA,2026-12-06,2001,25
ketzole plus,ethical pharmaceutical,COMPRIMIDO,2026-10-05,2001,25
ramipres h 2.5 / 12.5,laboratorios rowe,COMPRIMIDO,2026-12-19,2001,25
asteril - d,ethical pharmaceutical,COMPRIMIDO,2026-12-19,2001,25
ferrovita ®,laboratorio san luis,CAPSULA,2027-12-31,2001,26
zetri,laboratorio magnachem international,TABLETA,2028-11-27,2001,27
asteril,ethical pharmaceutical,COMPRIMIDO,2026-12-04,2001,25
lucotusin,laboratorios alfa,JARABE,2026-10-05,2001,25
vagil,laboratorios rowe,CREMA,2026-12-06,2001,25
diamicron mr,les laboratoires servier industrie,COMPRIMIDO,2026-01-22,2001,25
diclofenac feltrex,laboratorios feltrex,TABLETA,2026-01-25,2001,25
ketzole,ethical pharmaceutical,COMPRIMIDO,2026-10-05,2001,25
gentacort,laboratorio magnachem international,CREMA,2028-08-11,2001,27
ketoral,laboratorios antillanos edmar (laaned),CREMA,2026-08-13,2001,25
hidrotiadol 25,acromax dominicana,TABLETA,2026-11-13,2001,25
progestagen,ethical pharmaceutical,COMPRIMIDO,2026-10-30,2001,25
gastroprazol,laboratorios antillanos edmar s. a. (laaned),CAPSULA,2026-11-12,2001,25
leche de magnesia lasco 400 mg/5 ml,inmenol industrial laboratorios,SUSPENSION,2026-12-31,2001,25
brimopress,laboratorios poen s.a.u.,SOLUCION,2026-11-28,2001,25
duazolam 2,laboratorios rowe,COMPRIMIDO,2026-01-15,2001,25
carvedipina-d,ethical pharmaceutical,COMPRIMIDO,2026-12-31,2001,25
secnidazol feltrex,laboratorios feltrex,CAPLETA,2026-11-30,2001,25
duazolam 1,laboratorios rowe,COMPRIMIDO,2026-01-15,2001,25
gabaneuron 400,laboratorio magnachem international,CAPSULA,2028-11-13,2001,27
oxebral 1200 mg,industria farmaceutica del caribe,CAPLETA,2026-12-31,2001,25
duazolam 0.50,laboratorios rowe,COMPRIMIDO,2026-01-15,2001,25
trombopirin,acromax dominicana,TABLETA,2026-11-12,2001,25
carvedipina,ethical pharmaceutical,COMPRIMIDO,2026-12-31,2001,25
albendazol 400 mg,inmenol industrial laboratorios,CAPLETA,2026-11-27,2001,25
sulfaplex,dr. elizardo perez espinosa,OVULO,2026-01-25,2001,25
lagricel ofteno,laboratorios sophia,SOLUCION,2026-06-21,2001,25
rowestin 20,laboratorios rowe,COMPRIMIDO,2026-07-27,2001,25
metrocaps iv,ver al dorso,SOLUCION,2026-11-27,2001,25
cardionil d,laboratorios de aplicaciones medicas,COMPRIMIDO,2026-11-12,2001,25
nimopin,ethical pharmaceutical,COMPRIMIDO,2026-12-31,2001,25
sur-oxilin,laboratorio del sur,SUSPENSION,2026-08-07,2001,25
ketoral,laboratorios antillanos edmar,OVULO,2026-09-05,2001,25
loperil 2,camilo labs,TABLETA,2026-08-13,2001,25
resfridol,laboratorios alfa,CAPLETA,2026-12-10,2001,25
fludibron adulto,dr. elizardo perez espinosa,JARABE,2026-10-04,2001,25
ketzole,ethical pharmaceutical,CREMA,2026-10-05,2001,25
leche de magnesia,laboratorio del sur,SUSPENSION,2026-08-17,2001,25
aspirina,bayer,TABLETA,2026-03-22,2001,25
zetri,laboratorio magnachem international,JARABE,2028-12-04,2001,27
flurinol,boehringer ingelheim promeco,TABLETA,2026-01-12,2001,25
argental,laboratorios sued,CREMA,2026-01-31,2001,25
cepha,ethical pharmaceutical,CAPSULA,2026-12-04,2001,25
tasec,ethical pharmaceutical,CAPSULA,2026-12-04,2001,25
alka - ad,bayer,TABLETA,2025-09-09,2001,24
atenolol feltrex,laboratorios feltrex,TABLETA,2026-12-19,2001,25
maxidipin-e,ethical pharmaceutical,COMPRIMIDO,2026-11-28,2001,25
baby predental,dr. elizardo perez espinosa,SOLUCION,2026-12-03,2001,25
promixol -­r,camilo labs,JARABE,2026-07-10,2001,25
clopramin 10 mg,inmenol industrial laboratorios,TABLETA,2026-12-10,2001,25
suclor 500,laboratorios sued,CAPSULA,2026-01-25,2001,25
isoface 10 mg,procaps s.a,CAPSULA,2026-11-20,2001,25
maxicardin,ethical pharmaceutical,COMPRIMIDO,2026-07-09,2001,25
cepha,ethical pharmaceutical,POLVO,2026-12-04,2001,25
cardioretic-a,ethical pharmaceutical,COMPRIMIDO,2026-12-02,2001,25
bixidina,laboratorio del sur,JARABE,2026-12-19,2001,25
migradina,laboratorios antillanos edmar (laaned),TABLETA,2026-11-15,2001,25
dicloxacilina 500 mg,lab. generifar,CAPSULA,2026-10-30,2001,25
inflacor retard,laboratorios chalver de colombia s.a.,SUSPENSION,2026-10-22,2001,25
amplibiotic,ethical pharmaceutical,COMPRIMIDO,2026-12-04,2001,25
artricom,ethical pharmaceutical,GEL,2026-09-07,2001,25
ansionax,laboratorios alfa,TABLETA,2026-11-20,2001,25
tasec,ethical pharmaceutical,CAPSULA,2026-12-04,2001,25
poentobral compuesto,laboratorios poen s.a.u.,SOLUCION,2026-12-31,2001,25
ketzole plus,ethical pharmaceutical,OVULO,2026-10-24,2001,25
ansionax,laboratorios alfa,TABLETA,2026-11-20,2001,25
dermoplata,ethical pharmaceutical,CREMA,2026-10-05,2001,25
isoface,procaps s.a,CAPSULA,2026-11-20,2001,25
artricom,ethical pharmaceutical,SUPOSITORIO,2026-09-07,2001,25
laritox®,laboratorios de aplicaciones medicas,JARABE,2026-07-19,2001,25
flumicotic,acromax dominicana,CAPSULA,2027-06-19,2002,25
"lidocaina  2% con epinefrina 1:100,000",laboratorios alfa,SOLUCION,2027-07-08,2002,25
olan,medifarma,SOLUCION,2022-01-28,2002,20
tracyl plus,camilo labs,POLVO,2027-03-14,2002,25
sildenafil ethical,ethical pharmaceutical,COMPRIMIDO,2027-04-18,2002,25
celecofran,lufra farmacos,CAPSULA,2022-01-31,2002,20
ramipril 5 mg,laboratorios dr. collado,TABLETA,2027-04-03,2002,25
calciogel,laboratorios rangel,SUSPENSION,2022-10-02,2002,20
secnidafran,lufra farmacos,CAPSULA,2022-03-19,2002,20
cetirizina feltrex,laboratorios feltrex,JARABE,2027-08-13,2002,25
sulfa-4,gefarca industria  farmaceutica perezespinosa,OVULO,2027-06-18,2002,25
certara 10 mg,industria farmaceutica del caribe,TABLETA,2027-04-18,2002,25
tussibron tos sin azucar,laboratorios feltrex,JARABE,2027-11-05,2002,25
ceftazidima,vitalis s.a.c.i.,POLVO,2027-04-01,2002,25
cliofar,farqui,CREMA,2027-07-08,2002,25
cedetrex,laboratorios feltrex,TABLETA,2027-11-19,2002,25
cletsin,camilo labs,POLVO,2022-09-09,2002,20
diclofel-neuro,laboratorios feltrex,TABLETA,2027-10-08,2002,25
dextrosa al 5 %,laboratorios baxter,SOLUCION,2027-12-31,2002,25
certara diu,industria farmaceutica del caribe,TABLETA,2027-04-18,2002,25
promixol-r,camilo labs,COMPRIMIDO,2027-11-05,2002,25
novular,laboratorios farmaceuticos paill,SOLUCION,2027-05-14,2002,25
diclo-neuraxin,laboratorios farmaceuticos paill,SOLUCION,2027-05-14,2002,25
lysinex-fe,camilo labs,SOLUCION,2022-03-19,2002,20
vagifull,ethical pharmaceutical,OVULO,2027-07-30,2002,25
cetirizina feltrex,laboratorios feltrex,TABLETA,2027-07-08,2002,25
rowefer,laboratorios rowe,CAPSULA,2027-12-30,2002,25
inflacor retard,laboratorios chalver de colombia s.a.,SUSPENSION,2027-07-08,2002,25
belivron pediátrico,industria farmaceutica del caribe,JARABE,2027-12-18,2002,25
valsar-h,ethical pharmaceutical,CAPSULA,2022-11-05,2002,20
alsartan,ethical pharmaceutical,CAPSULA,2022-11-05,2002,20
betametasona calox,calox de costa rica,CREMA,2027-07-08,2002,25
levoquinol 500,acromax dominicana,TABLETA,2027-01-31,2002,25
sildenafil mk®,laboratorio corporacion bonima,TABLETA,2027-04-18,2002,25
lukast 20,dr. elizardo perez espinosa,COMPRIMIDO,2022-04-18,2002,20
supradol,laboratorios liomont,TABLETA,2027-05-24,2002,25
cardionil®  max 10/5,laboratorios de aplicaciones medicas,COMPRIMIDO,2027-03-01,2002,25
satoren,laboratorios bussie s.a.,TABLETA,2027-09-22,2002,25
deprifel,laboratorios feltrex,TABLETA,2027-05-02,2002,25
lukast  10,dr. elizardo perez espinosa,COMPRIMIDO,2022-04-18,2002,20
valsar,ethical pharmaceutical,CAPSULA,2022-11-05,2002,20
viacefan 1g,laboratorios sintesis,POLVO,2022-11-08,2002,20
cefalotina sodica 1-g,laboratorios sintesis,POLVO,2022-11-08,2002,20
solucion ringer usp,laboratorios baxter,SOLUCION,2022-11-14,2002,20
fludibron,dr. elizardo perez espinosa,CAPLETA,2022-11-19,2002,20
viroter 400,acromax dominicana,TABLETA,2022-11-08,2002,20
valsar-a,ethical pharmaceutical,CAPSULA,2022-11-08,2002,20
fitoestimulina,laboratorios grossman,OVULO,2022-11-06,2002,20
goval 1,roemmers,COMPRIMIDO,2022-04-30,2002,20
goval 3,roemmers,COMPRIMIDO,2022-04-30,2002,20
hidrocortisona-inmenol,inmenol industrial laboratorios,CREMA,2027-09-04,2002,25
biovit natal,laboratorios sued,SOLUCION,2027-06-03,2002,25
ambroxol mk®,laboratorio corporacion bonima,JARABE,2027-11-05,2002,25
broncotussin av,lufra farmacos,JARABE,2021-02-20,2002,19
ecadol-d,dr. elizardo perez espinosa,COMPRIMIDO,2022-04-30,2002,20
sulfato de atropina,laboratorios sintesis,SOLUCION,2027-10-07,2002,25
fluconazol,acromax dominicana,CAPSULA,2027-11-19,2002,25
ibucedin,ver al dorso,SUSPENSION,2027-10-07,2002,25
meprolol 12.5,laboratorios dr. collado,CAPLETA,2027-08-26,2002,25
oxigen,lab. gefarca ind. farmaceutica perezespinosa,SOLUCION,2027-06-19,2002,25
ecadol h,dr. elizardo perez espinosa,COMPRIMIDO,2022-04-30,2002,20
gen-forte,ver al dorso,CREMA,2027-10-28,2002,25
cobal,dr. elizardo perez espinosa,COMPRIMIDO,2022-05-02,2002,20
glaucotensil d,laboratorios poen s.a.u.,SOLUCION,2027-01-25,2002,25
argesyl forte,laboratorios farmaceuticos paill,SOLUCION,2027-05-09,2002,25
coltrim,delhi pharma,SUSPENSION,2022-04-04,2002,20
rowefer,laboratorios rowe,JARABE,2027-12-30,2002,25
ecadol - 20,dr. elizardo perez espinosa,COMPRIMIDO,2022-04-30,2002,20
citicol,dr. elizardo perez espinosa,SOLUCION,2022-04-30,2002,20
fungoter,acromax dominicana,TABLETA,2027-08-12,2002,25
hidrocortisona calox,calox de costa rica s.a.,CREMA,2027-08-12,2002,25
agglad ofteno,laboratorios sophia,SOLUCION,2027-01-28,2002,25
vitaminas  neurotropas  15 000,laboratorios sintesis,SOLUCION,2027-08-14,2002,25
betamex lt,industria farmaceutica del caribe,TABLETA,2027-11-08,2002,25
metoclopramida,delhi pharma,TABLETA,2022-04-11,2002,20
ecadol-5,dr. elizardo perez espinosa,COMPRIMIDO,2022-04-30,2002,20
ecadol-10,dr. elizardo perez espinosa,COMPRIMIDO,2022-04-30,2002,20
ciprodexal,acromax dominicana,SUSPENSION,2027-10-08,2002,25
rowefer,laboratorios rowe,SOLUCION,2027-12-30,2002,25
metronidazol 500 mg,inmenol industrial laboratorios,CAPLETA,2027-03-13,2002,25
acetaminofen 120 mg / 5 ml,inmenol industrial laboratorios,JARABE,2027-03-15,2002,25
sulfalasco,inmenol industrial laboratorios s.r.l.,CREMA,2027-03-26,2002,25
neofolit  fe,industria farmaceutica del caribe,JARABE,2027-05-07,2002,25
angicor 40,laboratorio magnachem international,TABLETA,2022-05-23,2002,20
neofolit,industria farmaceutica del caribe,TABLETA,2027-05-07,2002,25
buten,acromax laboratorio quimico farmaceutico s.a. ecuador,SOLUCION,2027-11-19,2002,25
amerin,laboratorios ameripharma,SUPOSITORIO,2027-03-14,2002,25
diclo-b-tres,laboratorio magnachem international,TABLETA,2027-01-31,2002,25
inhibitron infusion,laboratorios liomont,SOLUCION,2027-05-14,2002,25
gabirol,productos farmaceuticos,SOLUCION,2027-04-11,2002,25
bloquedil 12.5,acromax dominicana,TABLETA,2027-02-28,2002,25
alsartan-d,ethical pharmaceutical,CAPSULA,2022-05-11,2002,20
bloquedil 6.25,acromax dominicana,TABLETA,2027-03-12,2002,25
beclomet,laboratorio magnachem international,JARABE,2027-11-08,2002,25
lisinopril ethical,ethical pharmaceutical,COMPRIMIDO,2027-02-07,2002,25
viroter 800,acromax dominicana,TABLETA,2027-11-21,2002,25
lisinopril ethical,ethical pharmaceutical,COMPRIMIDO,2027-02-07,2002,25
promixol plus,camilo labs,POLVO,2027-02-08,2002,25
promixol compuesto,camilo labs,SUSPENSION,2027-02-01,2002,25
metrex plus,camilo labs,CAPSULA,2027-02-01,2002,25
tracyl plus,camilo labs,POLVO,2027-01-23,2002,25
calcitral d,acromax dominicana,TABLETA,2027-02-28,2002,25
luxazole 150,camilo labs,CAPLETA,2027-03-14,2002,25
ferbio fol,laboratorios chalver de colombia s.a.,TABLETA,2027-11-05,2002,25
mebafar,farqui,TABLETA,2027-11-08,2002,25
enalapril ethical,ethical pharmaceutical,COMPRIMIDO,2027-02-07,2002,25
n-butil hioscina 20 mg / ml,laboratorios sintesis,SOLUCION,2027-04-30,2002,25
tobramicina,acromax dominicana,SOLUCION,2027-10-23,2002,25
gabirol,productos farmaceuticos,CAPSULA,2027-05-24,2002,25
artricom,ethical pharmaceutical,SUSPENSION,2027-04-18,2002,25
viperacin,laboratorios antillanos edmar,JARABE,2027-04-23,2002,25
elequine,janssen-cilag,TABLETA,2027-10-22,2002,25
tadilor-d,industria farmaceutica del caribe,CAPLETA,2027-06-03,2002,25
tadilor,industria farmaceutica del caribe,CAPLETA,2027-06-03,2002,25
hipoglucem,ethical pharmaceutical,COMPRIMIDO,2027-03-26,2002,25
hipoglucem plus,ethical pharmaceutical,COMPRIMIDO,2027-03-26,2002,25
cliofar,farqui,TABLETA,2027-07-08,2002,25
neofolit fe,industria farmaceutica del caribe,SOLUCION,2027-05-09,2002,25
proinsul plus,ethical pharmaceutical,COMPRIMIDO,2027-03-26,2002,25
alerin 5,laboratorio magnachem international,JARABE,2028-11-04,2002,26
osteofel,laboratorios feltrex,TABLETA,2022-06-03,2002,20
piperazina - inmenol,inmenol industrial laboratorios,JARABE,2027-05-02,2002,25
cepha,ethical pharmaceutical,COMPRIMIDO,2027-03-26,2002,25
cefa,ethical pharmaceutical,COMPRIMIDO,2027-03-26,2002,25
cinabel-200,laboratorios ameripharma,OVULO,2027-11-19,2002,25
acetaminofen calox,calox de costa rica s.a.,TABLETA,2022-07-08,2002,20
solucion ringer usp,laboratorios baxter,SOLUCION,2024-01-03,2002,22
carboxil,dr. elizardo perez espinosa,JARABE,2027-03-15,2002,25
clo-prim®,laboratorios arsal,SOLUCION,2027-03-19,2002,25
felnitrex compositum,laboratorios feltrex,TABLETA,2027-06-19,2002,25
ambroxol,acromax dominicana,JARABE,2027-09-04,2002,25
amlo-a,ethical pharmaceutical,COMPRIMIDO,2022-07-08,2002,20
amlo-l,ethical pharmaceutical,COMPRIMIDO,2022-07-08,2002,20
tracef,laboratorio magnachem international,POLVO,2027-02-28,2002,25
diclofenac 12.5 mg,inmenol industrial laboratorios,SUPOSITORIO,2027-04-18,2002,25
euroclopid,ethical pharmaceutical,COMPRIMIDO,2027-04-30,2002,25
timolol 0.5%,acromax dominicana,SOLUCION,2027-10-03,2002,25
enalapril ethical,ethical pharmaceutical,COMPRIMIDO,2027-02-07,2002,25
colcefa,delhi pharma,CAPSULA,2022-01-23,2002,20
axedyl,camilo labs,CAPLETA,2027-03-14,2002,25
difenhidramina 50 mg,inmenol industrial laboratorios,TABLETA,2027-02-28,2002,25
clopramin,inmenol industrial laboratorios,JARABE,2027-01-31,2002,25
sucrassyl,laboratorios farmaceuticos paill,POLVO,2027-12-14,2002,25
cardionil max 20/5,laboratorios de aplicaciones medicas,COMPRIMIDO,2027-03-01,2002,25
mebafar,farqui,SUSPENSION,2027-11-05,2002,25
neotinil,industria farmaceutica del caribe,JARABE,2027-04-26,2002,25
ciprofloxacina  ethical,ethical pharmaceutical,COMPRIMIDO,2027-02-07,2002,25
ampisul 500 mg,laboratorios sintesis,POLVO,2027-11-05,2002,25
cefotaxima,laboratorios sintesis,POLVO,2027-11-05,2002,25
complejo b rangel,laboratorios rangel,JARABE,2027-10-02,2002,25
colpril,delhi pharma,TABLETA,2022-01-23,2002,20
colcef,delhi pharma,POLVO,2022-01-17,2002,20
pralexin,laboratorios sintesis,POLVO,2027-11-05,2002,25
celeco,ethical pharmaceutical,CAPSULA,2027-02-07,2002,25
ambroxol feltrex,laboratorios feltrex,JARABE,2027-07-08,2002,25
tussibron compuesto,laboratorios feltrex,POLVO,2027-11-19,2002,25
fitoestimulina,laboratorios grossman,OVULO,2023-12-20,2002,21
baten,laboratorios bussie s.a.,POLVO,2027-11-05,2002,25
bloquedil 25,acromax dominicana,TABLETA,2027-02-28,2002,25
butafel,laboratorios feltrex,OVULO,2027-04-20,2002,25
promixol-r,camilo labs,SOLUCION,2022-05-09,2002,20
tobramicina,laboratorios sintesis,SOLUCION,2028-03-18,2003,25
dianeal al 2.5%,laboratorios baxter,SOLUCION,2028-04-28,2003,25
cefadrox respiratorio,laboratorios sued,POLVO,2028-10-29,2003,25
dianeal al 4.25 %,laboratorios baxter,SOLUCION,2028-04-21,2003,25
glipiride compuesto,ethical pharmaceutical,COMPRIMIDO,2028-06-09,2003,25
esomep,ethical pharmaceutical,CAPSULA,2024-04-20,2003,21
sulfato de aminosidina,industria farmaceutica del caribe,JARABE,2028-02-22,2003,25
famotidina,inmenol industrial laboratorios,TABLETA,2028-12-11,2003,25
tinizol,laboratorios laprofar,SUSPENSION,2028-05-01,2003,25
nefrotal h 100/25,laboratorios rowe,COMPRIMIDO,2028-01-15,2003,25
alucal,laboratorios antillanos edmar,POLVO,2028-10-15,2003,25
dextosin,laboratorios sintesis,SOLUCION,2028-05-01,2003,25
enforma,ethical pharmaceutical,CAPSULA,2028-06-09,2003,25
narcaricin,laboratorios sued,COMPRIMIDO,2028-10-30,2003,25
copalax,laboratorio laprofar,CAPLETA,2028-05-16,2003,25
amlodipina inmenol 10 mg,inmenol industrial laboratorios,TABLETA,2028-12-11,2003,25
rowefer folic,laboratorios rowe,COMPRIMIDO,2029-02-13,2003,26
fenilar,laboratorio laprofar,TABLETA,2028-05-16,2003,25
amlodipina inmenol,inmenol industrial laboratorios,TABLETA,2028-12-11,2003,25
ara ii-a,ethical pharmaceutical,COMPRIMIDO,2028-06-09,2003,25
colifer,laboratorio laprofar,SOLUCION,2028-05-01,2003,25
neoparax,gefarca industria  farmaceutica perezespinosa,TABLETA,2028-05-16,2003,25
propinox compuesto,laboratorios sued,COMPRIMIDO,2028-10-09,2003,25
marvil 70,gador,COMPRIMIDO,2028-09-02,2003,25
tinizol-n,laboratorios laprofar,OVULO,2028-05-01,2003,25
rudox,ethical pharmaceutical,CAPSULA,2028-11-20,2003,25
cefadrox,laboratorios sued,POLVO,2028-10-29,2003,25
dianeal al 1.5 %,laboratorios baxter,SOLUCION,2028-04-28,2003,25
metricol compuesto,laboratorios laprofar,SUSPENSION,2028-04-24,2003,25
propinox,laboratorios sued,SOLUCION,2028-11-19,2003,25
levosulp-s,ethical pharmaceutical,CAPSULA,2028-11-19,2003,25
fitoestimulina,laboratorios grossman,CREMA,2028-01-20,2003,25
rafagan,ethical pharmaceutical,CAPSULA,2028-11-19,2003,25
nervus,ethical pharmaceutical,COMPRIMIDO,2028-05-16,2003,25
lactanem,laboratorios laprofar,SOLUCION,2028-05-20,2003,25
ceftriaxona normon,laboratorios normon s.a.,POLVO,2028-10-29,2003,25
carbamazepina normon,laboratorios normon,COMPRIMIDO,2028-10-29,2003,25
fluoxetina normon 20mg,laboratorios normon s.a.,CAPSULA,2028-11-04,2003,25
maxi-fluor,laboratorios farmaceuticos paill,SOLUCION,2023-12-11,2003,20
gabaneuron 300,laboratorio magnachem international,CAPSULA,2028-12-11,2003,25
metoprolol,industria farmaceutica del caribe,CAPLETA,2028-06-26,2003,25
cardicol eca 10/20,laboratorio magnachem international,TABLETA,2023-12-11,2003,20
neocalmans,soubeiran chobet s.r.l.,COMPRIMIDO,2023-10-20,2003,20
ringer y lactato de sodio para irrigacion,laboratorios baxter,SOLUCION,2023-12-02,2003,20
betametasona,industria farmaceutica del caribe,JARABE,2028-05-16,2003,25
prexor,laboratorio magnachem international,TABLETA,2028-11-09,2003,25
tetracaina al 0.5 %,laboratorios sintesis,SOLUCION,2028-04-29,2003,25
olina,ethical pharmaceutical,COMPRIMIDO,2028-01-15,2003,25
gaflox,laboratorios de aplicaciones medicas,CAPSULA,2028-09-03,2003,25
famotidina inmenol,inmenol industrial laboratorios,TABLETA,2028-12-11,2003,25
nervus,ethical pharmaceutical,COMPRIMIDO,2028-05-16,2003,25
lucovit 100 mg/ml,laboratorios alfa,SOLUCION,2028-05-16,2003,25
gábaneuron 400,laboratorio magnachem international s.r.l.,CAPSULA,2023-11-13,2003,20
gabapen,ethical pharmaceutical,CAPSULA,2028-11-19,2003,25
"hipovastin-20,",laboratorios rowe,COMPRIMIDO,2020-03-21,2003,17
pauxa,ethical pharmaceutical,COMPRIMIDO,2028-01-24,2003,25
copalax,laboratorios laprofar,SOLUCION,2028-05-16,2003,25
alka-gastric,bayer,TABLETA,2028-06-24,2003,25
dolobeneural,acromax dominicana,SOLUCION,2028-11-15,2003,25
nebacox,gefarca industria farmaceutica perezespinosa,CREMA,2023-11-12,2003,20
fasapren®,industria farmaceutica del caribe,POLVO,2028-12-11,2003,25
nexx,ethical pharmaceutical,CAPSULA,2028-06-23,2003,25
ramipril h 10 / 12.5,laboratorios rowe,COMPRIMIDO,2023-11-08,2003,20
cepha plus,ethical pharmaceutical,POLVO,2028-10-15,2003,25
cefa compuesto,ethical pharmaceutical,POLVO,2028-10-15,2003,25
vagiplex,laboratorios rowe,CREMA,2023-06-23,2003,20
cefaltrex  respiratorio,laboratorios feltrex,POLVO,2023-06-24,2003,20
acetan,dr. elizardo perez espinosa,JARABE,2028-11-04,2003,25
secnidazol,industria farmaceutica del caribe,POLVO,2028-07-07,2003,25
